Tematica,fecha_mensual,Cantidad
TASA DESEMPLEO,01/12/2012,9.94
TASA DESEMPLEO,01/01/2013,12.34
TASA DESEMPLEO,01/02/2013,12.01
TASA DESEMPLEO,01/03/2013,10.38
TASA DESEMPLEO,01/04/2013,10.45
TASA DESEMPLEO,01/05/2013,9.82
TASA DESEMPLEO,01/06/2013,9.51
TASA DESEMPLEO,01/07/2013,10.16
TASA DESEMPLEO,01/08/2013,9.66
TASA DESEMPLEO,01/09/2013,9.17
TASA DESEMPLEO,01/10/2013,8.13
TASA DESEMPLEO,01/11/2013,8.63
TASA DESEMPLEO,01/12/2013,8.65
TASA DESEMPLEO,01/01/2014,11.53
TASA DESEMPLEO,01/02/2014,11.09
TASA DESEMPLEO,01/03/2014,9.84
TASA DESEMPLEO,01/04/2014,9.31
TASA DESEMPLEO,01/05/2014,9.07
TASA DESEMPLEO,01/06/2014,9.40
TASA DESEMPLEO,01/07/2014,9.69
TASA DESEMPLEO,01/08/2014,9.16
TASA DESEMPLEO,01/09/2014,8.61
TASA DESEMPLEO,01/10/2014,8.10
TASA DESEMPLEO,01/11/2014,8.06
TASA DESEMPLEO,01/12/2014,9.04
TASA DESEMPLEO,01/01/2015,11.15
TASA DESEMPLEO,01/02/2015,10.23
TASA DESEMPLEO,01/03/2015,9.12
TASA DESEMPLEO,01/04/2015,9.74
TASA DESEMPLEO,01/05/2015,9.22
TASA DESEMPLEO,01/06/2015,8.50
TASA DESEMPLEO,01/07/2015,9.22
TASA DESEMPLEO,01/08/2015,9.30
TASA DESEMPLEO,01/09/2015,9.07
TASA DESEMPLEO,01/10/2015,8.44
TASA DESEMPLEO,01/11/2015,7.56
TASA DESEMPLEO,01/12/2015,8.82
TASA DESEMPLEO,01/01/2016,12.18
TASA DESEMPLEO,01/02/2016,10.37
TASA DESEMPLEO,01/03/2016,10.46
TASA DESEMPLEO,01/04/2016,9.32
TASA DESEMPLEO,01/05/2016,9.24
TASA DESEMPLEO,01/06/2016,9.19
TASA DESEMPLEO,01/07/2016,10.20
TASA DESEMPLEO,01/08/2016,9.23
TASA DESEMPLEO,01/09/2016,8.85
TASA DESEMPLEO,01/10/2016,8.63
TASA DESEMPLEO,01/11/2016,7.77
TASA DESEMPLEO,01/12/2016,9.10
TASA DESEMPLEO,01/01/2017,11.96
TASA DESEMPLEO,01/02/2017,10.87
TASA DESEMPLEO,01/03/2017,9.90
TASA DESEMPLEO,01/04/2017,9.14
TASA DESEMPLEO,01/05/2017,9.84
TASA DESEMPLEO,01/06/2017,8.98
TASA DESEMPLEO,01/07/2017,9.94
TASA DESEMPLEO,01/08/2017,9.52
TASA DESEMPLEO,01/09/2017,9.55
TASA DESEMPLEO,01/10/2017,8.74
TASA DESEMPLEO,01/11/2017,8.76
TASA DESEMPLEO,01/12/2017,8.91
TASA DESEMPLEO,01/01/2018,12.14
TASA DESEMPLEO,01/02/2018,11.19
TASA DESEMPLEO,01/03/2018,9.77
TASA DESEMPLEO,01/04/2018,9.73
TASA DESEMPLEO,01/05/2018,9.98
TASA DESEMPLEO,01/06/2018,9.31
TASA DESEMPLEO,01/07/2018,10.04
TASA DESEMPLEO,01/08/2018,9.43
TASA DESEMPLEO,01/09/2018,9.67
TASA DESEMPLEO,01/10/2018,9.36
TASA DESEMPLEO,01/11/2018,8.99
TASA DESEMPLEO,01/12/2018,9.99
TASA DESEMPLEO,01/01/2019,13.08
TASA DESEMPLEO,01/02/2019,12.09
TASA DESEMPLEO,01/03/2019,11.18
TASA DESEMPLEO,01/04/2019,10.66
TASA DESEMPLEO,01/05/2019,10.95
TASA DESEMPLEO,01/06/2019,9.72
TASA DESEMPLEO,01/07/2019,11.28
TASA DESEMPLEO,01/08/2019,11.20
TASA DESEMPLEO,01/09/2019,10.80
TASA DESEMPLEO,01/10/2019,10.12
TASA DESEMPLEO,01/11/2019,9.62
TASA DESEMPLEO,01/12/2019,9.95
TASA DESEMPLEO,01/01/2020,13.46
TASA DESEMPLEO,01/02/2020,12.81
TASA DESEMPLEO,01/03/2020,13.18
TASA DESEMPLEO,01/04/2020,20.49
TASA DESEMPLEO,01/05/2020,21.97
TASA DESEMPLEO,01/06/2020,20.36
TASA DESEMPLEO,01/07/2020,20.91
TASA DESEMPLEO,01/08/2020,17.44
TASA DESEMPLEO,01/09/2020,16.29
TASA DESEMPLEO,01/10/2020,15.28
TASA DESEMPLEO,01/11/2020,13.91
TASA DESEMPLEO,01/12/2020,13.91
TASA DESEMPLEO,01/01/2021,17.56
TASA DESEMPLEO,01/02/2021,15.59
TASA DESEMPLEO,01/03/2021,14.73
TASA DESEMPLEO,01/04/2021,15.49
TASA DESEMPLEO,01/05/2021,15.20
TASA DESEMPLEO,01/06/2021,14.65
TASA DESEMPLEO,01/07/2021,13.06
TASA DESEMPLEO,01/08/2021,12.86
TASA DESEMPLEO,01/09/2021,11.96
TASA DESEMPLEO,01/10/2021,12.00
TASA DESEMPLEO,01/11/2021,11.53
TASA DESEMPLEO,01/12/2021,11.10
TASA DESEMPLEO,01/01/2022,14.65
TASA DESEMPLEO,01/02/2022,12.91
TASA DESEMPLEO,01/03/2022,12.12
TASA DESEMPLEO,01/04/2022,11.17
TASA DESEMPLEO,01/05/2022,10.65
TASA DESEMPLEO,01/06/2022,11.26
TASA DESEMPLEO,01/07/2022,10.99
TASA DESEMPLEO,01/08/2022,10.63
TASA DESEMPLEO,01/09/2022,10.75
TASA DESEMPLEO,01/10/2022,9.72
TASA DESEMPLEO,01/11/2022,9.50
TASA DESEMPLEO,01/12/2022,10.27
TASA DESEMPLEO,01/01/2023,13.70
TASA DESEMPLEO,01/02/2023,11.35
TASA DESEMPLEO,01/03/2023,10.03
TASA DESEMPLEO,01/04/2023,10.72
TASA DESEMPLEO,01/05/2023,10.48
TASA DESEMPLEO,01/06/2023,9.34
TASA DESEMPLEO,01/07/2023,9.57
TASA DESEMPLEO,01/08/2023,9.28
TASA DESEMPLEO,01/09/2023,9.25
TASA DESEMPLEO,01/10/2023,9.23
TASA DESEMPLEO,01/11/2023,9.01
TASA DESEMPLEO,01/12/2023,10.01
TASA DESEMPLEO,01/01/2024,12.66
TASA DESEMPLEO,01/02/2024,11.67
TASA DESEMPLEO,01/03/2024,11.29
TASA DESEMPLEO,01/04/2024,10.65
TASA DESEMPLEO,01/05/2024,10.31
TASA DESEMPLEO,01/06/2024,10.27
TASA DESEMPLEO,01/07/2024,9.92
TASA DESEMPLEO,01/08/2024,9.66
TASA DESEMPLEO,01/09/2024,9.13
TASA DESEMPLEO,01/10/2024,9.13
TASA DESEMPLEO,01/11/2024,8.17
TASA DESEMPLEO,01/12/2024,9.13
TASA DESEMPLEO,01/01/2025,11.64
TASA DESEMPLEO,01/02/2025,10.33
TASA DESEMPLEO,01/03/2025,9.62
TASA DESEMPLEO,01/04/2025,8.78
TASA DESEMPLEO,01/05/2025,9.04
TASA DESEMPLEO,01/06/2025,8.55
TASA DESEMPLEO,01/07/2025,8.84
TASA DESEMPLEO,01/08/2025,8.60
TASA DESEMPLEO,01/09/2025,8.17
TASA DESEMPLEO,01/10/2025,8.20
TASA DESEMPLEO,01/11/2025,7.02
TASA DESEMPLEO,01/12/2025,7.98
ISE,01/01/2005,59.40
ISE,01/02/2005,61.80
ISE,01/03/2005,62.40
ISE,01/04/2005,63.00
ISE,01/05/2005,62.70
ISE,01/06/2005,63.50
ISE,01/07/2005,64.00
ISE,01/08/2005,65.30
ISE,01/09/2005,65.90
ISE,01/10/2005,66.00
ISE,01/11/2005,68.80
ISE,01/12/2005,73.80
ISE,01/01/2006,62.50
ISE,01/02/2006,64.60
ISE,01/03/2006,66.80
ISE,01/04/2006,64.30
ISE,01/05/2006,66.90
ISE,01/06/2006,66.70
ISE,01/07/2006,68.50
ISE,01/08/2006,69.80
ISE,01/09/2006,71.20
ISE,01/10/2006,71.10
ISE,01/11/2006,74.60
ISE,01/12/2006,77.50
ISE,01/01/2007,66.30
ISE,01/02/2007,68.80
ISE,01/03/2007,71.10
ISE,01/04/2007,68.20
ISE,01/05/2007,71.20
ISE,01/06/2007,71.70
ISE,01/07/2007,72.90
ISE,01/08/2007,74.10
ISE,01/09/2007,75.30
ISE,01/10/2007,75.60
ISE,01/11/2007,79.10
ISE,01/12/2007,82.40
ISE,01/01/2008,70.60
ISE,01/02/2008,73.20
ISE,01/03/2008,72.20
ISE,01/04/2008,73.20
ISE,01/05/2008,73.70
ISE,01/06/2008,73.80
ISE,01/07/2008,76.20
ISE,01/08/2008,76.10
ISE,01/09/2008,77.30
ISE,01/10/2008,77.00
ISE,01/11/2008,78.00
ISE,01/12/2008,82.50
ISE,01/01/2009,69.50
ISE,01/02/2009,72.40
ISE,01/03/2009,74.50
ISE,01/04/2009,72.70
ISE,01/05/2009,75.20
ISE,01/06/2009,74.80
ISE,01/07/2009,77.90
ISE,01/08/2009,76.30
ISE,01/09/2009,77.80
ISE,01/10/2009,78.20
ISE,01/11/2009,81.00
ISE,01/12/2009,86.20
ISE,01/01/2010,72.20
ISE,01/02/2010,74.80
ISE,01/03/2010,78.00
ISE,01/04/2010,75.90
ISE,01/05/2010,78.50
ISE,01/06/2010,78.40
ISE,01/07/2010,79.60
ISE,01/08/2010,79.80
ISE,01/09/2010,81.20
ISE,01/10/2010,81.80
ISE,01/11/2010,85.10
ISE,01/12/2010,91.00
ISE,01/01/2011,77.50
ISE,01/02/2011,79.10
ISE,01/03/2011,83.10
ISE,01/04/2011,80.40
ISE,01/05/2011,83.70
ISE,01/06/2011,83.70
ISE,01/07/2011,85.10
ISE,01/08/2011,87.10
ISE,01/09/2011,86.60
ISE,01/10/2011,86.80
ISE,01/11/2011,90.90
ISE,01/12/2011,95.50
ISE,01/01/2012,81.70
ISE,01/02/2012,84.50
ISE,01/03/2012,87.80
ISE,01/04/2012,84.10
ISE,01/05/2012,87.90
ISE,01/06/2012,87.80
ISE,01/07/2012,88.30
ISE,01/08/2012,87.40
ISE,01/09/2012,88.90
ISE,01/10/2012,88.70
ISE,01/11/2012,93.60
ISE,01/12/2012,98.10
ISE,01/01/2013,85.10
ISE,01/02/2013,86.40
ISE,01/03/2013,88.60
ISE,01/04/2013,89.80
ISE,01/05/2013,92.50
ISE,01/06/2013,91.90
ISE,01/07/2013,94.40
ISE,01/08/2013,93.30
ISE,01/09/2013,94.10
ISE,01/10/2013,94.20
ISE,01/11/2013,99.40
ISE,01/12/2013,105.20
ISE,01/01/2014,89.10
ISE,01/02/2014,92.70
ISE,01/03/2014,95.70
ISE,01/04/2014,92.10
ISE,01/05/2014,95.60
ISE,01/06/2014,95.40
ISE,01/07/2014,97.60
ISE,01/08/2014,97.60
ISE,01/09/2014,98.50
ISE,01/10/2014,98.40
ISE,01/11/2014,102.30
ISE,01/12/2014,109.20
ISE,01/01/2015,91.80
ISE,01/02/2015,95.00
ISE,01/03/2015,98.60
ISE,01/04/2015,95.30
ISE,01/05/2015,98.90
ISE,01/06/2015,99.30
ISE,01/07/2015,102.10
ISE,01/08/2015,101.30
ISE,01/09/2015,101.30
ISE,01/10/2015,100.70
ISE,01/11/2015,104.60
ISE,01/12/2015,111.20
ISE,01/01/2016,93.40
ISE,01/02/2016,99.20
ISE,01/03/2016,99.80
ISE,01/04/2016,98.10
ISE,01/05/2016,100.70
ISE,01/06/2016,101.60
ISE,01/07/2016,100.50
ISE,01/08/2016,104.70
ISE,01/09/2016,103.70
ISE,01/10/2016,102.00
ISE,01/11/2016,107.80
ISE,01/12/2016,114.90
ISE,01/01/2017,94.80
ISE,01/02/2017,98.90
ISE,01/03/2017,102.20
ISE,01/04/2017,97.80
ISE,01/05/2017,102.10
ISE,01/06/2017,104.50
ISE,01/07/2017,104.20
ISE,01/08/2017,105.80
ISE,01/09/2017,104.20
ISE,01/10/2017,103.20
ISE,01/11/2017,108.90
ISE,01/12/2017,116.80
ISE,01/01/2018,96.30
ISE,01/02/2018,100.40
ISE,01/03/2018,103.90
ISE,01/04/2018,101.70
ISE,01/05/2018,104.30
ISE,01/06/2018,106.40
ISE,01/07/2018,107.30
ISE,01/08/2018,109.10
ISE,01/09/2018,106.80
ISE,01/10/2018,106.90
ISE,01/11/2018,112.60
ISE,01/12/2018,119.00
ISE,01/01/2019,99.80
ISE,01/02/2019,104.00
ISE,01/03/2019,107.40
ISE,01/04/2019,104.10
ISE,01/05/2019,108.70
ISE,01/06/2019,108.90
ISE,01/07/2019,111.90
ISE,01/08/2019,111.80
ISE,01/09/2019,108.90
ISE,01/10/2019,110.30
ISE,01/11/2019,115.30
ISE,01/12/2019,122.60
ISE,01/01/2020,103.20
ISE,01/02/2020,107.70
ISE,01/03/2020,100.60
ISE,01/04/2020,83.10
ISE,01/05/2020,89.80
ISE,01/06/2020,95.30
ISE,01/07/2020,100.00
ISE,01/08/2020,100.20
ISE,01/09/2020,101.90
ISE,01/10/2020,105.10
ISE,01/11/2020,111.00
ISE,01/12/2020,119.90
ISE,01/01/2021,99.70
ISE,01/02/2021,104.30
ISE,01/03/2021,111.90
ISE,01/04/2021,104.30
ISE,01/05/2021,101.70
ISE,01/06/2021,110.00
ISE,01/07/2021,113.10
ISE,01/08/2021,111.90
ISE,01/09/2021,115.60
ISE,01/10/2021,115.80
ISE,01/11/2021,122.70
ISE,01/12/2021,132.30
ISE,01/01/2022,107.70
ISE,01/02/2022,111.30
ISE,01/03/2022,119.70
ISE,01/04/2022,115.10
ISE,01/05/2022,118.70
ISE,01/06/2022,118.50
ISE,01/07/2022,119.90
ISE,01/08/2022,121.70
ISE,01/09/2022,120.50
ISE,01/10/2022,120.50
ISE,01/11/2022,122.80
ISE,01/12/2022,133.00
ISE,01/01/2023,112.30
ISE,01/02/2023,114.00
ISE,01/03/2023,121.40
ISE,01/04/2023,114.30
ISE,01/05/2023,119.00
ISE,01/06/2023,121.50
ISE,01/07/2023,120.70
ISE,01/08/2023,122.40
ISE,01/09/2023,119.80
ISE,01/10/2023,119.60
ISE,01/11/2023,127.40
ISE,01/12/2023,134.50
ISE,01/01/2024,114.00
ISE,01/02/2024,116.70
ISE,01/03/2024,119.10
ISE,01/04/2024,120.70
ISE,01/05/2024,121.60
ISE,01/06/2024,119.00
ISE,01/07/2024,124.30
ISE,01/08/2024,124.00
ISE,01/09/2024,120.50
ISE,01/10/2024,123.70
ISE,01/11/2024,127.60
ISE,01/12/2024,138.80
ISE,01/01/2025,116.50
ISE,01/02/2025,118.10
ISE,01/03/2025,124.40
ISE,01/04/2025,120.80
ISE,01/05/2025,124.60
ISE,01/06/2025,123.40
ISE,01/07/2025,130.20
ISE,01/08/2025,127.10
ISE,01/09/2025,125.10
ISE,01/10/2025,127.00
ISE,01/11/2025,130.70
ISE,01/12/2025,141.20
INCAUTACION_KG,01/01/2005,10296.78
INCAUTACION_KG,01/02/2005,14425.25
INCAUTACION_KG,01/03/2005,14195.24
INCAUTACION_KG,01/04/2005,20293.58
INCAUTACION_KG,01/05/2005,29648.34
INCAUTACION_KG,01/06/2005,16387.78
INCAUTACION_KG,01/07/2005,10294.63
INCAUTACION_KG,01/08/2005,19842.41
INCAUTACION_KG,01/09/2005,16034.99
INCAUTACION_KG,01/10/2005,11254.31
INCAUTACION_KG,01/11/2005,17577.14
INCAUTACION_KG,01/12/2005,9101.10
INCAUTACION_KG,01/01/2006,11233.53
INCAUTACION_KG,01/02/2006,10332.54
INCAUTACION_KG,01/03/2006,12165.55
INCAUTACION_KG,01/04/2006,8207.27
INCAUTACION_KG,01/05/2006,26967.91
INCAUTACION_KG,01/06/2006,18823.78
INCAUTACION_KG,01/07/2006,13366.69
INCAUTACION_KG,01/08/2006,13866.99
INCAUTACION_KG,01/09/2006,12138.13
INCAUTACION_KG,01/10/2006,27212.26
INCAUTACION_KG,01/11/2006,10963.14
INCAUTACION_KG,01/12/2006,10472.16
INCAUTACION_KG,01/01/2007,16884.80
INCAUTACION_KG,01/02/2007,8353.30
INCAUTACION_KG,01/03/2007,10679.82
INCAUTACION_KG,01/04/2007,17943.37
INCAUTACION_KG,01/05/2007,14286.72
INCAUTACION_KG,01/06/2007,23271.29
INCAUTACION_KG,01/07/2007,12826.92
INCAUTACION_KG,01/08/2007,18996.36
INCAUTACION_KG,01/09/2007,17401.54
INCAUTACION_KG,01/10/2007,24113.59
INCAUTACION_KG,01/11/2007,19747.57
INCAUTACION_KG,01/12/2007,10795.68
INCAUTACION_KG,01/01/2008,41313.75
INCAUTACION_KG,01/02/2008,25319.87
INCAUTACION_KG,01/03/2008,28097.12
INCAUTACION_KG,01/04/2008,20564.14
INCAUTACION_KG,01/05/2008,20959.63
INCAUTACION_KG,01/06/2008,48916.26
INCAUTACION_KG,01/07/2008,13415.90
INCAUTACION_KG,01/08/2008,26729.92
INCAUTACION_KG,01/09/2008,26170.07
INCAUTACION_KG,01/10/2008,67493.51
INCAUTACION_KG,01/11/2008,14776.78
INCAUTACION_KG,01/12/2008,17914.50
INCAUTACION_KG,01/01/2009,10071.43
INCAUTACION_KG,01/02/2009,30633.03
INCAUTACION_KG,01/03/2009,38916.22
INCAUTACION_KG,01/04/2009,33540.36
INCAUTACION_KG,01/05/2009,33663.37
INCAUTACION_KG,01/06/2009,22514.90
INCAUTACION_KG,01/07/2009,23875.33
INCAUTACION_KG,01/08/2009,24986.04
INCAUTACION_KG,01/09/2009,18533.86
INCAUTACION_KG,01/10/2009,17054.81
INCAUTACION_KG,01/11/2009,36256.44
INCAUTACION_KG,01/12/2009,20155.48
INCAUTACION_KG,01/01/2010,27619.56
INCAUTACION_KG,01/02/2010,47401.28
INCAUTACION_KG,01/03/2010,43787.19
INCAUTACION_KG,01/04/2010,24868.16
INCAUTACION_KG,01/05/2010,24600.27
INCAUTACION_KG,01/06/2010,23308.51
INCAUTACION_KG,01/07/2010,25935.89
INCAUTACION_KG,01/08/2010,26715.89
INCAUTACION_KG,01/09/2010,24841.76
INCAUTACION_KG,01/10/2010,24809.09
INCAUTACION_KG,01/11/2010,25386.79
INCAUTACION_KG,01/12/2010,26963.79
INCAUTACION_KG,01/01/2011,23976.01
INCAUTACION_KG,01/02/2011,31562.16
INCAUTACION_KG,01/03/2011,34470.39
INCAUTACION_KG,01/04/2011,32113.49
INCAUTACION_KG,01/05/2011,39626.93
INCAUTACION_KG,01/06/2011,40466.25
INCAUTACION_KG,01/07/2011,24593.78
INCAUTACION_KG,01/08/2011,35211.51
INCAUTACION_KG,01/09/2011,42351.79
INCAUTACION_KG,01/10/2011,44240.01
INCAUTACION_KG,01/11/2011,46151.76
INCAUTACION_KG,01/12/2011,30636.44
INCAUTACION_KG,01/01/2012,33945.51
INCAUTACION_KG,01/02/2012,45328.97
INCAUTACION_KG,01/03/2012,46749.34
INCAUTACION_KG,01/04/2012,49745.93
INCAUTACION_KG,01/05/2012,42751.70
INCAUTACION_KG,01/06/2012,34164.41
INCAUTACION_KG,01/07/2012,30202.22
INCAUTACION_KG,01/08/2012,38233.70
INCAUTACION_KG,01/09/2012,38320.03
INCAUTACION_KG,01/10/2012,32213.98
INCAUTACION_KG,01/11/2012,45340.51
INCAUTACION_KG,01/12/2012,20685.49
INCAUTACION_KG,01/01/2013,36335.61
INCAUTACION_KG,01/02/2013,35553.85
INCAUTACION_KG,01/03/2013,57934.15
INCAUTACION_KG,01/04/2013,49325.57
INCAUTACION_KG,01/05/2013,34252.21
INCAUTACION_KG,01/06/2013,40568.91
INCAUTACION_KG,01/07/2013,45465.22
INCAUTACION_KG,01/08/2013,47177.37
INCAUTACION_KG,01/09/2013,40967.20
INCAUTACION_KG,01/10/2013,52708.98
INCAUTACION_KG,01/11/2013,36203.48
INCAUTACION_KG,01/12/2013,20923.79
INCAUTACION_KG,01/01/2014,35606.61
INCAUTACION_KG,01/02/2014,55231.67
INCAUTACION_KG,01/03/2014,42493.01
INCAUTACION_KG,01/04/2014,38926.17
INCAUTACION_KG,01/05/2014,26984.68
INCAUTACION_KG,01/06/2014,19523.69
INCAUTACION_KG,01/07/2014,35298.65
INCAUTACION_KG,01/08/2014,23833.65
INCAUTACION_KG,01/09/2014,31720.69
INCAUTACION_KG,01/10/2014,20412.16
INCAUTACION_KG,01/11/2014,27030.20
INCAUTACION_KG,01/12/2014,17375.79
INCAUTACION_KG,01/01/2015,43086.10
INCAUTACION_KG,01/02/2015,39969.00
INCAUTACION_KG,01/03/2015,35546.26
INCAUTACION_KG,01/04/2015,28014.78
INCAUTACION_KG,01/05/2015,37352.34
INCAUTACION_KG,01/06/2015,26338.47
INCAUTACION_KG,01/07/2015,43294.58
INCAUTACION_KG,01/08/2015,39491.60
INCAUTACION_KG,01/09/2015,44534.83
INCAUTACION_KG,01/10/2015,27811.16
INCAUTACION_KG,01/11/2015,28803.53
INCAUTACION_KG,01/12/2015,25070.68
INCAUTACION_KG,01/01/2016,41909.18
INCAUTACION_KG,01/02/2016,28052.84
INCAUTACION_KG,01/03/2016,42919.53
INCAUTACION_KG,01/04/2016,33354.94
INCAUTACION_KG,01/05/2016,50282.50
INCAUTACION_KG,01/06/2016,24692.79
INCAUTACION_KG,01/07/2016,30817.94
INCAUTACION_KG,01/08/2016,43602.87
INCAUTACION_KG,01/09/2016,45028.94
INCAUTACION_KG,01/10/2016,25044.46
INCAUTACION_KG,01/11/2016,26674.16
INCAUTACION_KG,01/12/2016,26796.90
INCAUTACION_KG,01/01/2017,50692.07
INCAUTACION_KG,01/02/2017,64315.99
INCAUTACION_KG,01/03/2017,56570.73
INCAUTACION_KG,01/04/2017,38210.04
INCAUTACION_KG,01/05/2017,46554.95
INCAUTACION_KG,01/06/2017,38857.47
INCAUTACION_KG,01/07/2017,33756.83
INCAUTACION_KG,01/08/2017,55039.56
INCAUTACION_KG,01/09/2017,42732.44
INCAUTACION_KG,01/10/2017,49788.41
INCAUTACION_KG,01/11/2017,54788.72
INCAUTACION_KG,01/12/2017,20551.73
INCAUTACION_KG,01/01/2018,52529.84
INCAUTACION_KG,01/02/2018,42639.04
INCAUTACION_KG,01/03/2018,49517.40
INCAUTACION_KG,01/04/2018,55252.73
INCAUTACION_KG,01/05/2018,34041.30
INCAUTACION_KG,01/06/2018,32384.62
INCAUTACION_KG,01/07/2018,36915.27
INCAUTACION_KG,01/08/2018,44092.57
INCAUTACION_KG,01/09/2018,36869.48
INCAUTACION_KG,01/10/2018,63258.55
INCAUTACION_KG,01/11/2018,39006.52
INCAUTACION_KG,01/12/2018,23400.78
INCAUTACION_KG,01/01/2019,39308.41
INCAUTACION_KG,01/02/2019,55323.96
INCAUTACION_KG,01/03/2019,57635.25
INCAUTACION_KG,01/04/2019,54124.36
INCAUTACION_KG,01/05/2019,54824.85
INCAUTACION_KG,01/06/2019,55637.08
INCAUTACION_KG,01/07/2019,63809.83
INCAUTACION_KG,01/08/2019,42418.93
INCAUTACION_KG,01/09/2019,48625.15
INCAUTACION_KG,01/10/2019,44750.58
INCAUTACION_KG,01/11/2019,40487.13
INCAUTACION_KG,01/12/2019,22352.31
INCAUTACION_KG,01/01/2020,38532.95
INCAUTACION_KG,01/02/2020,89993.69
INCAUTACION_KG,01/03/2020,46400.77
INCAUTACION_KG,01/04/2020,44300.57
INCAUTACION_KG,01/05/2020,62796.50
INCAUTACION_KG,01/06/2020,69620.37
INCAUTACION_KG,01/07/2020,58484.04
INCAUTACION_KG,01/08/2020,66327.62
INCAUTACION_KG,01/09/2020,63579.24
INCAUTACION_KG,01/10/2020,76534.32
INCAUTACION_KG,01/11/2020,38787.61
INCAUTACION_KG,01/12/2020,26258.17
INCAUTACION_KG,01/01/2021,70887.19
INCAUTACION_KG,01/02/2021,84736.49
INCAUTACION_KG,01/03/2021,75636.58
INCAUTACION_KG,01/04/2021,67686.08
INCAUTACION_KG,01/05/2021,55169.68
INCAUTACION_KG,01/06/2021,62890.83
INCAUTACION_KG,01/07/2021,69884.17
INCAUTACION_KG,01/08/2021,52610.03
INCAUTACION_KG,01/09/2021,57991.59
INCAUTACION_KG,01/10/2021,55361.55
INCAUTACION_KG,01/11/2021,36867.07
INCAUTACION_KG,01/12/2021,25115.50
INCAUTACION_KG,01/01/2022,78212.39
INCAUTACION_KG,01/02/2022,61511.04
INCAUTACION_KG,01/03/2022,63209.07
INCAUTACION_KG,01/04/2022,47116.68
INCAUTACION_KG,01/05/2022,82602.71
INCAUTACION_KG,01/06/2022,63125.87
INCAUTACION_KG,01/07/2022,50998.88
INCAUTACION_KG,01/08/2022,63404.89
INCAUTACION_KG,01/09/2022,60497.22
INCAUTACION_KG,01/10/2022,39827.85
INCAUTACION_KG,01/11/2022,56750.61
INCAUTACION_KG,01/12/2022,35010.70
INCAUTACION_KG,01/01/2023,43482.97
INCAUTACION_KG,01/02/2023,45575.87
INCAUTACION_KG,01/03/2023,67729.67
INCAUTACION_KG,01/04/2023,46419.23
INCAUTACION_KG,01/05/2023,41594.21
INCAUTACION_KG,01/06/2023,52875.65
INCAUTACION_KG,01/07/2023,63409.27
INCAUTACION_KG,01/08/2023,78589.60
INCAUTACION_KG,01/09/2023,86723.51
INCAUTACION_KG,01/10/2023,77675.63
INCAUTACION_KG,01/11/2023,69418.02
INCAUTACION_KG,01/12/2023,39065.54
INCAUTACION_KG,01/01/2024,78462.75
INCAUTACION_KG,01/02/2024,104901.02
INCAUTACION_KG,01/03/2024,92360.63
INCAUTACION_KG,01/04/2024,72193.40
INCAUTACION_KG,01/05/2024,61804.88
INCAUTACION_KG,01/06/2024,52483.11
INCAUTACION_KG,01/07/2024,58580.11
INCAUTACION_KG,01/08/2024,85477.02
INCAUTACION_KG,01/09/2024,55668.50
INCAUTACION_KG,01/10/2024,69045.83
INCAUTACION_KG,01/11/2024,52649.61
INCAUTACION_KG,01/12/2024,39747.79
INCAUTACION_KG,01/01/2025,84990.94
INCAUTACION_KG,01/02/2025,73548.08
INCAUTACION_KG,01/03/2025,80846.71
INCAUTACION_KG,01/04/2025,57555.31
INCAUTACION_KG,01/05/2025,90881.95
INCAUTACION_KG,01/06/2025,84716.27
INCAUTACION_KG,01/07/2025,97564.33
INCAUTACION_KG,01/08/2025,78937.04
INCAUTACION_KG,01/09/2025,63978.14
INCAUTACION_KG,01/10/2025,60921.24
INCAUTACION_KG,01/11/2025,53534.53
INCAUTACION_KG,01/12/2025,34208.20
